customerid,recency,frequency,monetary_value,unique_products,first_purchase,last_purchase,avg_order_value,max_order_value,customer_lifetime_days,r_score,f_score,m_score,rfm_score,customer_segment,revenue_rank,cumulative_revenue,cumulative_revenue_share
16873,5,6,7123.62,179,2010-12-10 15:45:00,2011-12-05 12:05:00,1187.27,2157.64,360,5,5,5,15,Champions,160,4119831.0500000007,0.4623097825149225
13324,36,10,7121.95,25,2010-12-14 09:50:00,2011-11-03 16:28:00,712.1949999999999,1783.24,325,3,5,5,13,Needs Attention,161,4126953.000000001,0.46310897721869126
13985,4,15,7060.13,108,2011-03-20 13:48:00,2011-12-05 17:06:00,470.67533333333336,1018.22,261,5,5,5,15,Champions,162,4134013.130000001,0.4639012347470254
14961,11,9,7044.68,193,2010-12-14 11:38:00,2011-11-29 09:42:00,782.7422222222223,1144.75,350,5,5,5,15,Champions,163,4141057.810000001,0.4646917585425794
12766,4,7,6989.63,205,2010-12-08 13:53:00,2011-12-06 08:46:00,998.5185714285715,1319.01,363,5,5,5,15,Champions,164,4148047.440000001,0.46547610486308194
12798,10,3,6977.04,6,2011-06-22 10:11:00,2011-11-29 15:52:00,2325.68,3651.6,161,5,3,5,13,Loyal Customers,165,4155024.480000001,0.46625903838774624
12989,3,15,6924.110000000001,41,2010-12-10 13:24:00,2011-12-06 15:28:00,461.6073333333333,1141.2,362,5,5,5,15,Champions,166,4161948.590000001,0.4670360323346726
16713,19,15,6923.13,338,2010-12-08 13:01:00,2011-11-21 12:36:00,461.54200000000003,1115.52,348,4,5,5,14,Champions,167,4168871.7200000007,0.46781291631019933
13027,114,6,6912.0,6,2010-12-20 12:45:00,2011-08-18 09:39:00,1152.0,2016.0,241,2,5,5,12,At-Risk High-Value,168,4175783.7200000007,0.4685885513248301
16187,32,15,6911.4400000000005,160,2011-02-28 13:34:00,2011-11-08 09:50:00,460.7626666666667,910.98,253,4,5,5,14,Champions,169,4182695.1600000006,0.46936412349866113
17416,30,7,6893.42,186,2011-03-03 13:45:00,2011-11-10 12:47:00,984.7742857142857,2114.71,252,4,5,5,14,Champions,170,4189588.5800000005,0.47013767354532726
12705,15,9,6868.29,228,2010-12-17 15:58:00,2011-11-24 13:17:00,763.1433333333333,1321.25,342,4,5,5,14,Champions,171,4196456.87,0.4709084036111024
12476,16,11,6816.42,177,2010-12-13 14:39:00,2011-11-24 12:40:00,619.6745454545454,1750.46,346,4,5,5,14,Champions,172,4203273.29,0.4716733130477965
12830,38,6,6814.64,13,2011-06-21 10:53:00,2011-11-02 11:54:00,1135.7733333333333,2221.84,135,3,5,5,13,Needs Attention,173,4210087.93,0.4724380227405198
15023,3,11,6802.76,347,2010-12-05 13:49:00,2011-12-06 17:23:00,618.4327272727273,1051.99,367,5,5,5,15,Champions,174,4216890.6899999995,0.4732013993105617
18055,7,10,6784.1900000000005,223,2010-12-05 10:52:00,2011-12-02 14:25:00,678.419,1233.01,363,5,5,5,15,Champions,175,4223674.88,0.47396269203479613
15601,11,14,6776.56,230,2010-12-02 10:39:00,2011-11-28 15:15:00,484.04,781.14,362,5,5,5,15,Champions,176,4230451.4399999995,0.47472312855313326
16652,59,7,6773.97,74,2011-03-11 13:13:00,2011-10-12 09:38:00,967.71,2159.3,215,3,5,5,13,Needs Attention,177,4237225.409999999,0.47548327443277133
16532,18,3,6748.8,2,2011-01-05 12:37:00,2011-11-22 11:08:00,2249.6,2606.4,321,4,4,5,13,Champions,178,4243974.209999999,0.47624059584288997
13576,10,18,6717.34,78,2010-12-01 17:24:00,2011-11-29 15:34:00,373.18555555555554,623.6800000000001,363,5,5,5,15,Champions,179,4250691.549999999,0.47699438694664864
16746,5,18,6697.66,234,2010-12-16 11:43:00,2011-12-05 12:33:00,372.09222222222223,587.3,355,5,5,5,15,Champions,180,4257389.209999999,0.47774596964515736
15249,32,13,6688.46,211,2011-03-28 12:49:00,2011-11-08 11:45:00,514.496923076923,1001.82,225,4,5,5,14,Champions,181,4264077.669999999,0.478496519959098
16353,4,23,6675.71,51,2010-12-05 12:09:00,2011-12-06 12:23:00,290.24826086956523,787.5500000000001,367,5,5,5,15,Champions,182,4270753.379999999,0.47924563952268606
17338,17,8,6643.93,389,2010-12-13 12:57:00,2011-11-22 14:23:00,830.49125,1436.91,345,4,5,5,14,Champions,183,4277397.309999999,0.47999119287088565
12626,23,9,6620.48,232,2011-01-17 11:01:00,2011-11-16 16:06:00,735.6088888888888,1377.55,304,4,5,5,14,Champions,184,4284017.789999999,0.4807341147605939
16182,72,4,6617.65,17,2011-02-18 10:11:00,2011-09-28 13:23:00,1654.4125,2327.0,223,2,4,5,11,At-Risk High-Value,185,4290635.4399999995,0.4814767190798317
15144,8,17,6580.44,132,2011-01-31 13:17:00,2011-12-01 15:12:00,387.084705882353,1030.7,305,5,5,5,15,Champions,186,4297215.88,0.4822151478523545
12472,32,7,6572.11,219,2010-12-05 14:19:00,2011-11-07 14:01:00,938.8728571428572,1631.3,337,4,5,5,14,Champions,187,4303787.99,0.48295264186798026
16814,14,21,6509.1,122,2010-12-05 11:45:00,2011-11-25 13:27:00,309.95714285714286,644.13,356,4,5,5,14,Champions,188,4310297.09,0.48368306517147175
12431,36,15,6487.45,163,2010-12-01 10:03:00,2011-11-04 11:55:00,432.49666666666667,640.1,339,3,5,5,13,Needs Attention,189,4316784.54,0.48441105900475684
18223,5,14,6484.54,116,2010-12-16 16:42:00,2011-12-05 09:11:00,463.18142857142857,1389.05,354,5,5,5,15,Champions,190,4323269.08,0.4851387262903144
15694,1,14,6479.4,42,2010-12-02 07:49:00,2011-12-09 09:44:00,462.8142857142857,1410.26,373,5,5,5,15,Champions,191,4329748.48,0.48586581678710244
13225,3,7,6463.84,23,2010-12-13 09:49:00,2011-12-06 13:29:00,923.4057142857143,1363.2000000000003,359,5,5,5,15,Champions,192,4336212.32,0.48659116120738183
13102,1,24,6424.09,140,2010-12-09 13:38:00,2011-12-08 12:52:00,267.67041666666665,447.28,364,5,5,5,15,Champions,193,4342636.41,0.48731204505303277
13871,23,13,6403.25,155,2011-02-04 09:30:00,2011-11-17 10:49:00,492.5576923076923,855.17,287,4,5,5,14,Champions,194,4349039.66,0.4880305903232056
12359,58,4,6372.58,214,2011-01-12 12:43:00,2011-10-13 12:47:00,1593.145,2876.85,275,3,4,5,12,Needs Attention,195,4355412.24,0.4887456939374325
13668,3,21,6363.59,284,2010-12-12 12:35:00,2011-12-07 12:11:00,303.02809523809526,1131.46,360,5,5,5,15,Champions,196,4361775.83,0.48945978873239115
13709,4,13,6328.05,244,2011-01-28 14:57:00,2011-12-06 10:28:00,486.7730769230769,1097.24,312,5,5,5,15,Champions,197,4368103.88,0.49016989538087696
15005,16,28,6316.57,360,2010-12-08 14:36:00,2011-11-24 12:25:00,225.5917857142857,340.40999999999997,351,4,5,5,14,Champions,198,4374420.45,0.49087871379296705
17315,2,38,6292.26,256,2010-12-17 12:24:00,2011-12-08 12:15:00,165.58578947368423,420.74999999999994,356,5,5,5,15,Champions,199,4380712.71,0.49158480424105166
16126,29,4,6287.77,57,2011-02-16 11:18:00,2011-11-10 16:03:00,1571.9425,2581.07,268,4,4,5,13,Champions,200,4387000.4799999995,0.4922903908405807
14057,24,17,6217.96,179,2010-12-14 12:11:00,2011-11-16 10:32:00,365.76235294117646,639.16,337,4,5,5,14,Champions,201,4393218.4399999995,0.49298814366112087
12357,33,1,6207.67,131,2011-11-06 16:07:00,2011-11-06 16:07:00,6207.67,6207.67,1,4,1,5,10,Recent High-Value,202,4399426.109999999,0.49368474178196475
14060,5,19,6140.42,86,2010-12-02 12:11:00,2011-12-05 12:29:00,323.18,738.58,369,5,5,5,15,Champions,203,4405566.529999999,0.49437379339604737
13418,12,18,6127.43,223,2010-12-02 10:45:00,2011-11-28 10:23:00,340.4127777777778,879.92,361,5,5,5,15,Champions,204,4411693.959999999,0.49506138732800614
17509,58,8,6115.14,75,2011-10-07 13:14:00,2011-10-13 10:26:00,764.3925,914.64,6,3,5,5,13,Needs Attention,205,4417809.099999999,0.4957476021288408
15939,90,15,6115.01,28,2011-01-12 12:43:00,2011-09-11 11:30:00,407.6673333333334,1265.3999999999999,242,2,5,5,12,At-Risk High-Value,206,4423924.1099999985,0.49643380234163265
14735,4,32,6065.69,99,2010-12-16 16:05:00,2011-12-06 12:09:00,189.55281250000002,557.44,355,5,5,5,15,Champions,207,4429989.799999999,0.49711446807541393
12637,67,8,6021.9,205,2011-01-20 10:47:00,2011-10-03 13:46:00,752.7375000000001,1516.68,257,3,5,5,13,Needs Attention,208,4436011.699999999,0.49779021988308253
13097,33,10,6010.42,214,2010-12-14 15:13:00,2011-11-07 10:43:00,601.042,878.02,328,4,5,5,14,Champions,209,4442022.119999999,0.4984646834543553
13316,37,4,5977.7300000000005,66,2011-03-30 13:01:00,2011-11-02 13:40:00,1494.4325,2157.5,218,3,4,5,12,Needs Attention,210,4447999.85,0.4991354786939399
14101,74,6,5976.79,15,2011-01-17 13:09:00,2011-09-27 12:28:00,996.1316666666667,1224.6,253,2,5,5,12,At-Risk High-Value,211,4453976.64,0.4998061684507535
15382,15,6,5955.71,193,2011-02-17 12:01:00,2011-11-25 10:58:00,992.6183333333333,2582.78,281,4,5,5,14,Champions,212,4459932.35,0.5004744927003175
14505,17,8,5905.64,540,2010-12-12 16:14:00,2011-11-22 15:45:00,738.205,1062.88,345,4,5,5,14,Champions,213,4465837.989999999,0.5011371983090854
14415,1,13,5900.28,283,2010-12-14 13:31:00,2011-12-08 14:38:00,453.8676923076924,1095.95,360,5,5,5,15,Champions,214,4471738.27,0.5017993024416268
14944,30,12,5900.25,101,2011-02-16 12:47:00,2011-11-10 09:10:00,491.68750000000006,1308.8200000000002,267,4,5,5,14,Champions,215,4477638.52,0.5024614032076967
13209,30,8,5891.61,255,2010-12-13 10:31:00,2011-11-09 13:54:00,736.45125,1932.24,332,4,5,5,14,Champions,216,4483530.13,0.5031225344299984
13534,2,25,5870.08,119,2010-12-16 15:23:00,2011-12-07 14:52:00,234.8032,451.6,356,5,5,5,15,Champions,217,4489400.21,0.5037812496479793
13050,15,17,5836.86,246,2010-12-08 09:30:00,2011-11-25 09:18:00,343.3447058823529,585.17,352,4,5,5,14,Champions,218,4495237.07,0.5044362370599438
12720,3,25,5781.73,211,2010-12-05 15:21:00,2011-12-07 08:03:00,231.26919999999998,498.32,367,5,5,5,15,Champions,219,4501018.800000001,0.5050850380195997
15218,11,11,5756.89,77,2011-01-25 11:20:00,2011-11-29 11:48:00,523.3536363636363,807.68,309,5,5,5,15,Champions,220,4506775.69,0.5057310515409217
17686,7,7,5739.46,205,2011-02-10 10:18:00,2011-12-02 15:39:00,819.9228571428572,1592.61,296,5,5,5,15,Champions,221,4512515.15,0.5063751091423501
13178,26,11,5725.47,95,2010-12-14 12:22:00,2011-11-13 16:14:00,520.4972727272727,795.8000000000001,335,4,5,5,14,Champions,222,4518240.62,0.5070175968459406
16553,163,12,5719.82,62,2010-12-14 13:58:00,2011-06-29 15:42:00,476.65166666666664,951.24,198,2,5,5,12,At-Risk High-Value,223,4523960.44,0.5076594505307476
13468,2,37,5704.97,184,2010-12-01 15:08:00,2011-12-08 10:39:00,154.1883783783784,356.75,372,5,5,5,15,Champions,224,4529665.41,0.5082996378122027
14110,4,12,5683.15,94,2011-03-18 09:59:00,2011-12-06 12:26:00,473.59583333333336,904.26,264,5,5,5,15,Champions,225,4535348.5600000005,0.5089373765467802
14049,17,4,5681.72,348,2011-01-26 11:27:00,2011-11-23 12:20:00,1420.4299999999998,2396.33,302,4,4,5,13,Champions,226,4541030.28,0.5095749548128866
17049,3,9,5659.9800000000005,201,2011-03-09 08:33:00,2011-12-07 10:48:00,628.8866666666668,1283.96,274,5,5,5,15,Champions,227,4546690.260000001,0.5102100935093725
17716,23,11,5655.99,171,2011-03-17 10:38:00,2011-11-17 12:00:00,514.180909090909,1175.32,246,4,5,5,14,Champions,228,4552346.250000001,0.5108447844651598
13004,12,18,5655.91,277,2010-12-17 08:20:00,2011-11-28 11:27:00,314.21722222222223,467.2,347,5,5,5,15,Champions,229,4558002.160000001,0.5114794664436899
18118,11,26,5653.82,424,2010-12-05 12:13:00,2011-11-29 11:32:00,217.45461538461538,475.86,359,5,5,5,15,Champions,230,4563655.980000001,0.5121139138913781
14688,8,21,5630.87,148,2010-12-01 09:37:00,2011-12-02 12:26:00,268.13666666666666,567.37,367,5,5,5,15,Champions,231,4569286.8500000015,0.5127457859884316
17757,1,30,5605.29,275,2010-12-02 17:17:00,2011-12-08 15:31:00,186.843,365.33,371,5,5,5,15,Champions,232,4574892.1400000015,0.513374787607523
12481,23,10,5596.32,150,2010-12-09 10:13:00,2011-11-17 08:29:00,559.6320000000001,1307.76,343,4,5,5,14,Champions,233,4580488.460000002,0.5140027826516606
12839,3,14,5591.42,95,2010-12-07 15:48:00,2011-12-07 12:33:00,399.38714285714286,752.39,365,5,5,5,15,Champions,234,4586079.880000002,0.5146302278387999
16767,31,11,5580.6,148,2011-01-27 13:38:00,2011-11-09 09:42:00,507.32727272727277,1866.02,286,4,5,5,14,Champions,235,4591660.480000001,0.5152564588519145
16161,2,19,5575.56,286,2010-12-06 10:03:00,2011-12-08 12:10:00,293.4505263157895,534.28,368,5,5,5,15,Champions,236,4597236.040000001,0.515882124297831
12539,22,4,5568.35,157,2011-01-10 09:11:00,2011-11-17 13:30:00,1392.0875,1715.85,312,4,4,5,13,Champions,237,4602804.390000001,0.51650698066845
15805,23,17,5528.4800000000005,220,2010-12-10 09:33:00,2011-11-16 16:32:00,325.2047058823529,1062.43,342,4,5,5,14,Champions,238,4608332.870000001,0.5171273629985551
18225,3,12,5509.12,150,2010-12-09 15:46:00,2011-12-06 13:27:00,459.0933333333333,1188.18,362,5,5,5,15,Champions,239,4613841.990000001,0.5177455728324387
16609,15,7,5493.46,155,2011-04-01 10:11:00,2011-11-24 13:32:00,784.78,1463.64,238,4,5,5,14,Champions,240,4619335.450000001,0.5183620253682422
16985,17,10,5464.12,62,2010-12-16 10:38:00,2011-11-22 13:33:00,546.412,933.3199999999999,342,4,5,5,14,Champions,241,4624799.570000001,0.5189751854949992
16265,9,9,5447.0,164,2010-12-10 10:21:00,2011-11-30 16:41:00,605.2222222222222,802.65,356,5,5,5,15,Champions,242,4630246.570000001,0.5195864244887338
18198,4,17,5425.56,81,2011-01-07 13:39:00,2011-12-05 14:49:00,319.15058823529415,422.28000000000003,333,5,5,5,15,Champions,243,4635672.130000001,0.5201952575775619
12490,5,10,5417.93,131,2011-01-14 09:13:00,2011-12-04 16:07:00,541.793,1035.82,325,5,5,5,15,Champions,244,4641090.0600000005,0.5208032344604928
17809,16,12,5411.91,46,2010-12-01 09:41:00,2011-11-23 12:59:00,450.9925,1835.6,358,4,5,5,14,Champions,245,4646501.970000001,0.521410535804826
16701,9,13,5398.3,99,2010-12-13 11:51:00,2011-12-01 11:10:00,415.25384615384615,1080.65,353,5,5,5,15,Champions,246,4651900.2700000005,0.5220163098932926
17719,38,15,5396.04,111,2011-03-29 11:29:00,2011-11-02 10:36:00,359.736,658.38,218,3,5,5,13,Needs Attention,247,4657296.3100000005,0.5226218303742458
17850,372,34,5391.21,21,2010-12-01 08:26:00,2010-12-02 15:27:00,158.565,532.01,2,1,5,5,11,At-Risk High-Value,248,4662687.5200000005,0.5232268088533006
16303,26,3,5360.63,119,2011-01-10 14:16:00,2011-11-14 10:49:00,1786.8766666666668,3209.15,308,4,4,5,13,Champions,249,4668048.15,0.5238283557758239
13269,1,15,5346.2300000000005,177,2010-12-05 11:51:00,2011-12-08 14:53:00,356.4153333333333,704.6,369,5,5,5,15,Champions,250,4673394.380000001,0.5244282867920667
15150,17,10,5314.47,282,2011-03-15 14:21:00,2011-11-22 12:52:00,531.4469999999999,1654.31,252,4,5,5,14,Champions,251,4678708.850000001,0.5250246538372351
17730,3,13,5298.4800000000005,127,2011-01-17 14:49:00,2011-12-06 15:43:00,407.5753846153847,662.7,324,5,5,5,15,Champions,252,4684007.330000001,0.5256192265531381
17061,74,11,5232.2300000000005,57,2011-04-21 13:29:00,2011-09-27 11:24:00,475.65727272727275,1701.5,159,2,5,5,12,At-Risk High-Value,253,4689239.560000001,0.5262063649779937
18226,44,11,5228.05,141,2011-01-06 09:00:00,2011-10-26 13:36:00,475.27727272727276,720.92,294,3,5,5,13,Needs Attention,254,4694467.610000001,0.5267930343411651
12362,3,10,5226.23,201,2011-02-17 10:30:00,2011-12-06 15:40:00,522.6229999999999,829.99,293,5,5,5,15,Champions,255,4699693.840000002,0.5273794994717371
15046,9,15,5213.7699999999995,147,2011-01-05 15:30:00,2011-11-30 15:50:00,347.5846666666667,943.07,330,5,5,5,15,Champions,256,4704907.610000001,0.5279645663945136
16258,45,5,5203.51,111,2011-05-04 14:33:00,2011-10-25 13:30:00,1040.702,1462.45,174,3,4,5,12,Needs Attention,257,4710111.120000001,0.5285484819840653
13756,2,14,5189.52,66,2010-12-07 11:41:00,2011-12-07 16:44:00,370.68,610.76,366,5,5,5,15,Champions,258,4715300.640000001,0.5291308276757792
16191,3,13,5180.52,65,2010-12-14 12:38:00,2011-12-07 11:26:00,398.5015384615384,927.4,358,5,5,5,15,Champions,259,4720481.16,0.5297121634260679
15727,17,7,5178.96,213,2010-12-15 15:47:00,2011-11-23 12:36:00,739.8514285714285,1536.85,343,4,5,5,14,Champions,260,4725660.12,0.5302933241198428
17858,6,12,5155.66,101,2010-12-05 13:08:00,2011-12-04 11:56:00,429.6383333333333,1305.6,364,5,5,5,15,Champions,261,4730815.78,0.5308718701874833
13599,1,21,5153.67,171,2010-12-08 10:11:00,2011-12-08 16:10:00,245.41285714285715,580.57,366,5,5,5,15,Champions,262,4735969.45,0.5314501929458532
15903,10,7,5126.76,46,2011-02-17 14:04:00,2011-11-30 08:08:00,732.3942857142857,1568.4,286,5,5,5,15,Champions,263,4741096.21,0.5320254959793613
13941,22,5,5112.96,24,2010-12-02 10:17:00,2011-11-18 09:43:00,1022.592,1253.66,351,4,4,5,13,Champions,264,4746209.17,0.5325992504360173
17602,2,6,5102.97,335,2011-01-19 16:18:00,2011-12-07 13:53:00,850.495,1244.44,322,5,5,5,15,Champions,265,4751312.14,0.5331718838576913
16700,9,13,5076.55,159,2010-12-08 16:34:00,2011-12-01 11:00:00,390.50384615384615,508.36,358,5,5,5,15,Champions,266,4756388.6899999995,0.5337415525402034
14562,4,18,5074.77,187,2011-02-08 14:45:00,2011-12-06 11:05:00,281.9316666666667,603.5400000000001,301,5,5,5,15,Champions,267,4761463.459999999,0.5343110214787448
15301,51,12,5070.35,167,2010-12-06 12:21:00,2011-10-20 09:57:00,422.5291666666667,673.37,318,3,5,5,13,Needs Attention,268,4766533.809999999,0.5348799944238305
13139,16,7,5064.94,132,2011-03-25 11:57:00,2011-11-23 13:54:00,723.5628571428571,1873.62,244,4,5,5,14,Champions,269,4771598.749999999,0.535448360281904
12432,43,5,5059.32,107,2011-06-20 13:27:00,2011-10-28 11:43:00,1011.8639999999999,2862.06,130,3,4,5,12,Needs Attention,270,4776658.069999999,0.5360160954876654
15719,33,13,5045.61,299,2011-01-06 12:31:00,2011-11-07 12:29:00,388.1238461538462,616.83,305,3,5,5,13,Needs Attention,271,4781703.68,0.5365822922159887
17426,8,6,5037.26,179,2011-03-02 16:34:00,2011-12-01 18:07:00,839.5433333333334,1987.19,275,5,5,5,15,Champions,272,4786740.9399999995,0.5371475519431009
14329,17,7,5014.84,218,2011-01-14 13:42:00,2011-11-22 15:50:00,716.4057142857143,1547.58,313,4,5,5,14,Champions,273,4791755.779999999,0.5377102957939068
14755,10,11,5010.28,128,2011-01-09 14:02:00,2011-11-30 11:24:00,455.47999999999996,737.8000000000001,325,5,5,5,15,Champions,274,4796766.06,0.5382725279410574
12444,21,5,5005.46,138,2011-06-21 14:00:00,2011-11-18 13:23:00,1001.092,1870.2,150,4,4,5,13,Champions,275,4801771.52,0.5388342192084669
15032,256,3,4959.1,29,2010-12-08 12:57:00,2011-03-28 15:03:00,1653.0333333333335,2746.75,111,1,3,5,9,At-Risk High-Value,276,4806730.619999999,0.5393907081553788
15547,7,14,4954.84,441,2010-12-12 13:26:00,2011-12-02 12:52:00,353.9171428571429,767.37,355,5,5,5,15,Champions,277,4811685.459999999,0.5399467190633495
12437,2,18,4951.41,118,2011-01-12 14:13:00,2011-12-08 11:35:00,275.0783333333333,736.55,330,5,5,5,15,Champions,278,4816636.869999999,0.5405023450714214
12700,8,4,4939.99,193,2011-05-08 16:10:00,2011-12-02 10:47:00,1234.9975,1476.19,208,5,4,5,14,Champions,279,4821576.859999999,0.5410566895760403
15786,46,3,4932.2,257,2011-08-17 13:33:00,2011-10-24 14:13:00,1644.0666666666666,3160.84,69,3,4,5,12,Needs Attention,280,4826509.06,0.5416101599202477
14709,15,13,4921.04,71,2010-12-16 13:43:00,2011-11-24 15:41:00,378.54153846153844,588.3000000000001,344,4,5,5,14,Champions,281,4831430.1,0.5421623779370879
17133,16,7,4892.240000000001,13,2011-03-18 13:47:00,2011-11-24 12:27:00,698.8914285714285,1658.9,251,4,5,5,14,Champions,282,4836322.34,0.542711364141367
12664,8,9,4881.88,10,2011-01-21 11:42:00,2011-12-01 17:07:00,542.4311111111111,890.0,315,5,5,5,15,Champions,283,4841204.22,0.5432591877908499
12688,114,1,4873.8099999999995,171,2011-08-18 08:49:00,2011-08-18 08:49:00,4873.8099999999995,4873.8099999999995,1,2,1,5,8,At-Risk High-Value,284,4846078.029999999,0.5438061058595214
14292,8,9,4871.93,64,2011-03-02 08:26:00,2011-12-02 11:50:00,541.3255555555556,1353.1000000000001,276,5,5,5,15,Champions,285,4850949.959999999,0.5443528129626507
17652,25,12,4867.72,118,2011-03-03 14:05:00,2011-11-14 12:55:00,405.6433333333334,811.36,256,4,5,5,14,Champions,286,4855817.679999999,0.5448990476376244
15738,19,16,4812.42,46,2010-12-02 12:50:00,2011-11-21 08:26:00,300.77625,391.8,354,4,5,5,14,Champions,287,4860630.099999999,0.5454390767836184
13013,1,13,4810.9400000000005,155,2010-12-03 12:28:00,2011-12-08 15:01:00,370.07230769230773,841.94,371,5,5,5,15,Champions,288,4865441.039999999,0.5459789398503556
15555,12,16,4805.17,401,2010-12-05 14:45:00,2011-11-27 16:19:00,300.323125,620.35,358,5,5,5,15,Champions,289,4870246.209999999,0.5465181554324235
17365,13,8,4801.56,278,2011-01-11 12:11:00,2011-11-27 12:13:00,600.195,1126.47,321,5,5,5,15,Champions,290,4875047.769999999,0.5470569659157641
15298,2,12,4799.9,115,2010-12-08 13:55:00,2011-12-07 17:17:00,399.9916666666666,990.0,365,5,5,5,15,Champions,291,4879847.669999999,0.5475955901210198
15187,2,16,4777.18,61,2011-05-11 13:49:00,2011-12-08 11:56:00,298.57375,607.2,211,5,5,5,15,Champions,292,4884624.849999999,0.5481316647852549
17690,30,15,4757.95,186,2010-12-01 16:15:00,2011-11-09 15:17:00,317.19666666666666,895.5,343,4,5,5,14,Champions,293,4889382.799999999,0.5486655815413114
12955,1,11,4757.16,81,2011-03-17 09:03:00,2011-12-08 16:29:00,432.4690909090909,994.8,267,5,5,5,15,Champions,294,4894139.959999999,0.549199409646954
14180,11,25,4748.52,112,2010-12-02 13:08:00,2011-11-29 10:56:00,189.94080000000002,382.1,362,5,5,5,15,Champions,295,4898888.479999999,0.5497322682088281
